name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Solida Lön & Ekonomi AB,https://www.allabolag.se/foretag/solida-l%C3%B6n-ekonomi-ab/%C3%B6rebro/-/5592101413,[],559210-1413,2433,Solida Lön & Ekonomi AB,2019-06-25,Aktiebolag,1,"Salamadervägen 21, 702 36 Örebro","Linda Andersson Salamadervägen 21, 702 36 Örebro",Örebro,50,"['69201 Redovisning och bokföring', '77120 Uthyrning och leasing av lastbilar och andra tunga motorfordon']","Bolaget skall bedriva konsultverksamhet med löner, HR- frågor, arbetsrätt, bokföring, bokslut, årsredovisning, deklarationer, uthyrning av fordon, handel med värdepapper och därmed förenlig verksamhet.",,,
Kazanci Restaurang AB,https://www.allabolag.se/foretag/kazanci-restaurang-ab/%C3%B6rebro/-/5594805391,[],559480-5391,2433,Kazanci Restaurang AB,2024-04-19,Aktiebolag,5-9,"Mejramvägen 113, 702 18 Örebro","Mejramvägen 113, 702 18 Örebro",Örebro,25,['56100 Restaurangverksamhet'],Bolaget ska bedriva restaurang och därmed förenlig verksamhet.,,,
CKarlsson AB,https://www.allabolag.se/foretag/ckarlsson-ab/%C3%B6rebro/-/5594184979,[],559418-4979,2433,CKarlsson AB,2023-01-19,Aktiebolag,1,"Ekoxevägen 18, 702 30 Örebro","c/o Christoffer Karlsson Ekoxevägen 18, 702 30 Örebro",Örebro,25,['62020 Datakonsultverksamhet'],"Företaget ska bedriva konsultverksamhet inom IT, samt utveckla mjukvaruprodukter. Företaget ska även äga och förvalta värdepapper och utöva därmed förenlig verksamhet.",,,
Advokat Maria Harr AB,https://www.allabolag.se/foretag/advokat-maria-harr-ab/%C3%B6rebro/-/5590369772,[],559036-9772,2433,Advokat Maria Harr AB,2015-11-25,Aktiebolag,1,"Olaigatan 17 c, 703 61 Örebro","Advokatbyrån Hagstedt & Bokvist Olaigatan 17 c, 703 61 Örebro",Örebro,50,['69101 Advokatbyråverksamhet'],Bolaget ska bedriva advokatbyrå.,,,
Närkerevision AB,https://www.allabolag.se/foretag/n%C3%A4rkerevision-ab/%C3%B6rebro/-/5590711403,[],559071-1403,2432,Närkerevision AB,2016-07-21,Aktiebolag,1,"Engelbrektsgatan 6 4 Tr, 702 12 Örebro","Engelbrektsgatan 6 4 Tr, 702 12 Örebro",Örebro,50,['69202 Revision'],Bolaget ska bedriva yrkesmässig revisionsverksamhet samt därmed förenlig verksamhet.,Lars Benny Uman,,
Brego Bygg AB,https://www.allabolag.se/foretag/brego-bygg-ab/hallsberg/-/5569006322,[],556900-6322,2432,Brego Bygg AB,2012-08-15,Aktiebolag,1,,"Järsjö 170, 694 91 Hallsberg",Hallsberg,50,['41200 Byggande av bostadshus och andra byggnader'],"Bolagets verksamhet skall bestå av bygg- och renoveringstjänster, servicetjänster inom fastighetsskötsel, entreprenad för byggande och liknande verksamhet",,,
Knut Produktion i Örebro AB,https://www.allabolag.se/foretag/knut-produktion-i-%C3%B6rebro-ab/%C3%B6rebro/-/5567344790,[],556734-4790,2427,Knut Produktion i Örebro AB,2007-07-09,Aktiebolag,0,"Oskarsparken 11, 702 12 Örebro","Oskarsparken 11, 702 12 Örebro",Örebro,100,"['79120 Researrangemang', '82300 Arrangemang av kongresser och mässor']","Bolaget ska bedriva resor, konferanser och andra arrangemang såsom konstutställningar, programledare samt massage.",,019-10 25 17,
Katrinelund i Närke AB,https://www.allabolag.se/foretag/katrinelund-i-n%C3%A4rke-ab/stora-mell%C3%B6sa/-/5567357487,[],556735-7487,2426,Katrinelund i Närke AB,2007-08-07,Aktiebolag,1,"Katrinelund 470, 715 92 Stora Mellösa","Katrinelund 470, 715 92 Stora Mellösa",Stora Mellösa,100,"['55101 Hotellverksamhet med restaurangrörelse', '55202 Stugbyverksamhet m.m.']","Bolaget skall bedriva hotell-och konferensverksamhet, förvaltning av fastigheter och aktier samt därmed förenlig verksamhet.",,,
Abbas Farhadi AB,https://www.allabolag.se/foretag/abbas-farhadi-ab/%C3%B6rebro/-/5591613723,[],559161-3723,2425,Abbas Farhadi AB,2018-06-04,Aktiebolag,1,"Ragnevägen 21, 702 17 Örebro","Ragnevägen 21 Ragnevägen 21, 702 17 Örebro",Örebro,50,['86211 Primärvårdsmottagningar med läkare m.m.'],Bolaget ska bedriva primärvård samt därmed förenlig verksamhet.,,,
Eklunda Golv & Kakel AB,https://www.allabolag.se/foretag/eklunda-golv-kakel-ab/%C3%B6rebro/-/5568959596,[],556895-9596,2423,Eklunda Golv & Kakel AB,2012-06-13,Aktiebolag,2,"Hemvärnsvägen 17, 702 25 Örebro","Hemvärnsvägen 17, 702 25 Örebro",Örebro,50,['43330 Golv- och väggbeläggningsarbeten'],"Bolaget ska bedriva golvläggning och kakelsättning, samt därmed förenlig verksamhet.",,,
Dr. Fred's Läkarservice AB,https://www.allabolag.se/foretag/dr.-freds-l%C3%A4karservice-ab/kumla/-/5569245730,[],556924-5730,2422,Dr. Fred's Läkarservice AB,2013-02-28,Aktiebolag,1-4,"Hagendalsvägen 1 1tr, 692 30 Kumla","Hagendalsvägen 1 1tr, 692 30 Kumla",Kumla,50,"['86211 Primärvårdsmottagningar med läkare m.m.', '47993 Ambulerande och tillfällig handel med övriga varor']","Bolaget ska bedriva hälso- och sjukvårdsverksamhet, forskning och utbildning i anslutning härtill och därmed förenlig verksamhet.",,,
Tin Jar AB,https://www.allabolag.se/foretag/tin-jar-ab/lax%C3%A5/-/5593457459,[],559345-7459,2421,Tin Jar AB,2021-11-11,Aktiebolag,0,"Gamla Tivägen 3, 695 32 Laxå","Tin Jar AB Gamla Tivägen 3, 695 32 Laxå",Laxå,25,['47911 Postorderhandel och detaljhandel på Internet med brett sortiment'],"Föremålet för bolagets verksamhet är att bedriva internethandel med presentartiklar och svenska livsmedelsvaror såsom godis, snus, konxerver för export och därmed föreblig verksamhet.",,,
Sten.mark.service Grythyttan AB,https://www.allabolag.se/foretag/sten.mark.service-grythyttan-ab/grythyttan/-/5569331332,[],556933-1332,2421,Sten.mark.service Grythyttan AB,2013-05-29,Aktiebolag,3,"Hammargatan 11, 712 60 Grythyttan","Hammargatan 11, 712 60 Grythyttan",Grythyttan,50,['78200 Personaluthyrning'],"Föremålet för bolagets verksamhet är markentreprenader, stenläggning, fibergrävning, byggnadsarbete, uthyrning av personal samt äga och förvalta värdeåapper och fastigheter och därmed förenlig verksamhet.",,,
Aggerud Maskinteknik AB,https://www.allabolag.se/foretag/aggerud-maskinteknik-ab/karlskoga/-/5567132450,[],556713-2450,2420,Aggerud Maskinteknik AB,2006-10-18,Aktiebolag,1,"Blockstensvägen 49, 691 47 Karlskoga","Blockstensvägen 49, 691 47 Karlskoga",Karlskoga,100,"['25620 Metallegoarbeten', '45201 Allmän service och reparation av motorfordon utom motorcyklar', '71122 Teknisk konsultverksamhet inom industriteknik', '90030 Litterärt och konstnärligt skapande']","Bolaget skall bedriva konsultverksamhet inom anläggnings- och maskinkonstruktion, fastighetsförvaltning, entreprenad och uthyrning av maskiner och verktyg, tillverkning, reparation och försäljning av maskiner, fordon och fordonsdelar samt därmed förenlig verksamhet.",,070-731 13 77,
Larsson Kalkyl o Konsult AB,https://www.allabolag.se/foretag/larsson-kalkyl-o-konsult-ab/lindesberg/-/5592143449,[],559214-3449,2419,Larsson Kalkyl o Konsult AB,2019-08-07,Aktiebolag,1,"Klockaregatan 17, 711 31 Lindesberg","c/o Daniel Larsson Klockaregatan 17, 711 31 Lindesberg",Lindesberg,50,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],Bolaget skall bedriva teknisk och praktisk konsultverksamhet inom bygg och därmed förenlig verksamhet.,,,
Helens Hörna AB,https://www.allabolag.se/foretag/helens-h%C3%B6rna-ab/nora/-/5590044359,[],559004-4359,2417,Helens Hörna AB,2015-02-18,Aktiebolag,2,"Rådmansgatan 28, 713 31 Nora","Rådmansgatan 28, 713 31 Nora",Nora,50,"['47912 Postorderhandel och detaljhandel på Internet med beklädnadsvaror', '47916 Postorderhandel och detaljhandel på Internet med bosättningsvaror', '47919 Postorderhandel och detaljhandel på Internet med övriga varor']","Aktiebolaget ska bedriva detaljhandel med kläder, inredning, hudvårdsprodukter, vissa livsmedel.",Helén Agneta Elisabeth Lindh,,
Penny Bridge Computing AB,https://www.allabolag.se/foretag/penny-bridge-computing-ab/%C3%B6rebro/-/5594382722,[],559438-2722,2416,Penny Bridge Computing AB,2023-06-15,Aktiebolag,1,"Brogatan 10, 703 58 Örebro","Brogatan 10, 703 58 Örebro",Örebro,25,['62010 Dataprogrammering'],Företaget ska bedriva konsultverksamhet inom it.,Carl Anders Hagnelius,,
O. Arvidssons Åkeri Aktiebolag,https://www.allabolag.se/foretag/o.-arvidssons-%C3%A5keri-aktiebolag/kumla/-/5564056538,[],556405-6538,2416,O. Arvidssons Åkeri Aktiebolag,1990-09-13,Aktiebolag,2,"Lärargatan 2, 692 73 Kumla","Lärargatan 2, 692 73 Kumla",Kumla,100,"['49410 Vägtransport, godstrafik']",Föremålet för bolagets verksamhet är'godstransporter/uthyrning av'arbetskraft/fastighetsförvaltning samt handel med värdepapper och därmed förenlig verksamhet.,,019-57 30 22,
Lasses Schakt AB,https://www.allabolag.se/foretag/lasses-schakt-ab/kumla/-/5594282237,[],559428-2237,2416,Lasses Schakt AB,2023-03-29,Aktiebolag,0,"Övra Vesta 101, 692 92 Kumla","Övra Vesta 101, 692 92 Kumla",Kumla,50,['43120 Mark- och grundarbeten'],"Företaget ska bedriva entreprenadverksamhet i samband med vägbyggen, husbyggen och övrig infrastruktur. Företaget ska också bedriva handel med värdepapper och därmed förenlig verksamhet.",,,
JL Timmerhus AB,https://www.allabolag.se/foretag/jl-timmerhus-ab/lindesberg/-/5594734377,[],559473-4377,2416,JL Timmerhus AB,2024-02-26,Aktiebolag,2,"Skrymtarboda 118, 711 91 Lindesberg","Skrymtarboda 118, 711 91 Lindesberg",Lindesberg,50,"['41200 Byggande av bostadshus och andra byggnader', '43320 Byggnadssnickeriarbeten']","Bolaget ska bedriva nybyggnation och renovering av timmerhus, byggnadsvård samt därmed förenlig verksamhet.",,,
A C M Weidermans Buss Aktiebolag,https://www.allabolag.se/foretag/a-c-m-weidermans-buss-aktiebolag/kumla/-/5564896305,[],556489-6305,2415,A C M Weidermans Buss Aktiebolag,1994-06-22,Aktiebolag,5,Kumla,"Box 3, 692 21 Kumla",Kumla,100,"['49311 Linjebussverksamhet', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare']","Bolaget skall bedriva person- och godsbefordran med motorfordon, äga och förvalta värdepapper och fastigheter samt handel med värdepapper ävensom idka därmed förenlig verksamhet.",,,
Just in Franchise Konsult AB,https://www.allabolag.se/foretag/just-in-franchise-konsult-ab/%C3%B6rebro/-/5592862519,[],559286-2519,2414,Just in Franchise Konsult AB,2020-11-30,Aktiebolag,2,"Knagglegränd 3, 703 65 Örebro","Veteranpoolen Örebro Knagglegränd 3, 703 65 Örebro",Örebro,25,['78100 Arbetsförmedling och rekrytering'],"Bolaget skall bedriva verksamhet inom HR-området gällande bemanning, rekrytering , personal, utbildning, person- och företagsutveckling och därmed förenlig verksamhet.",,,
GCB Investment AB,https://www.allabolag.se/foretag/gcb-investment-ab/%C3%B6rebro/-/5567219471,[],556721-9471,2413,GCB Investment AB,2007-01-25,Aktiebolag,1,"Olaigatan 28, 703 61 Örebro","Olaigatan 28, 703 61 Örebro",Örebro,100,['22230 Byggplastvarutillverkning'],"Bolaget ska bedriva försäljning av den nya generationens LED teknik inom ljuskällor (belysning) samt därmed förenlig verksamhet. Bolaget ska bedriva försäljning av produkter för täckning av gräsplaner såsom naturgräs samt konstgräs, löparbanor, gångvägar, tältgolv och därmed förenlig verksamhet. Bolagets kunder är företag inom, bygg, bank och finans, koncern- företag, fastighetsförsvaltning, offentlig förvaltning inom stat och kommun. Bolaget ska bedriva konsultverksamhet inom försäljning, försäljningsutveckling samt därmed förenlig verksamhet. Bolaget ska bedriva försäljning av båt- och marina tillbehör. Bolaget ska äga och förvalta värdepapper och fastigheter samt därmed förenlig verksamhet.",,070-690 70 48,
Anderssons Tak & Byggservice i Kallernäs AB,https://www.allabolag.se/foretag/anderssons-tak-byggservice-i-kallern%C3%A4s-ab/stor%C3%A5/-/5569158305,[],556915-8305,2413,Anderssons Tak & Byggservice i Kallernäs AB,2012-12-18,Aktiebolag,1,"Kallernäs 445, 711 96 Storå","Kallernäs 445, 711 96 Storå",Storå,50,"['41200 Byggande av bostadshus och andra byggnader', '43912 Takarbeten av andra material än plåt', '45201 Allmän service och reparation av motorfordon utom motorcyklar', '81100 Fastighetsrelaterade stödtjänster']",Allmän service och reparation av motorfordon. Däckservice och däckförsäljning. Reparationer av fastigheter. Skrothantering och därmed förenlig verksamhet.,,,
Åmmebergs Buss Aktiebolag,https://www.allabolag.se/foretag/%C3%A5mmebergs-buss-aktiebolag/%C3%A5mmeberg/-/5561868547,[],556186-8547,2411,Åmmebergs Buss Aktiebolag,1974-01-01,Aktiebolag,2,"Tomteviksvägen 18, 696 75 Åmmeberg","Tomteviksvägen 18, 696 75 Åmmeberg",Åmmeberg,100,"['49311 Linjebussverksamhet', '49390 Annan landtransport av passagerare']",Bolaget skall driva linje- och beställningstrafik med bussar samt därmed förenlig verksamhet.,,,
Trainstation Sverige AB,https://www.allabolag.se/foretag/trainstation-sverige-ab/%C3%B6rebro/-/5593248205,[],559324-8205,2408,Trainstation Sverige AB,2021-06-30,Aktiebolag,1,"Torsjo 405 405, 702 33 Örebro","Johan cedermark Torsjo 405, 702 33 Örebro",Örebro,30,['85599 Diverse övrig utbildning'],"Bolaget är ett socialt inriktat bolag som skall bedriva utbildningsverksamhet, pedagogisk konsultverksamhet, personalutbildning, datakonsultverksamhet och utveckling av programvara, samt därmed förenlig verksamhet. Syftet med verksamheten är delvis att generera sociala resultat och delvis att generera vinst.",Knut Johan Cedermark,,
Fahlströms Entreprenad AB,https://www.allabolag.se/foretag/fahlstr%C3%B6ms-entreprenad-ab/mullhyttan/-/5569523177,[],556952-3177,2406,Fahlströms Entreprenad AB,2013-12-05,Aktiebolag,1,"Mohultsvägen 36, 716 94 Mullhyttan","Mohultsvägen 36, 716 94 Mullhyttan",Mullhyttan,50,"['43120 Mark- och grundarbeten', '49410 Vägtransport, godstrafik']","Föremålet för bolagets verksamhet är att bedriva transporter, entreprenad med inriktning mot grävning och schaktning samt därmed förenlig verksamhet. Vidare skall bolaget bedriva måleriverksamhet, snickeri- och byggnadsarbeten, uthyrning av personal samt därmed förenlig verksamhet.",,,
Linda Österlund Ekonomi AB,https://www.allabolag.se/foretag/linda-%C3%B6sterlund-ekonomi-ab/%C3%B6rebro/-/5569793945,[],556979-3945,2405,Linda Österlund Ekonomi AB,2014-08-14,Aktiebolag,2,"Köpmangatan 10, 702 10 Örebro","Köpmangatan 10, 702 10 Örebro",Örebro,50,['69201 Redovisning och bokföring'],"Redovisning, ekonomisk konsultation och därmed förenlig verksamhet.",,,
a Ekonomipartner AB,https://www.allabolag.se/foretag/a-ekonomipartner-ab/%C3%B6rebro/-/5590941711,[],559094-1711,2404,a Ekonomipartner AB,2016-12-27,Aktiebolag,3,"Drottninggatan 26, 702 10 Örebro","Drottninggatan 26, 702 10 Örebro",Örebro,50,['69201 Redovisning och bokföring'],Bolaget ska bedriva redovisning- och konsultverksamhet inom ekonomi samt därmed förenlig verksamhet.,,,
Mikael Eriksson Förvaltning AB,https://www.allabolag.se/foretag/mikael-eriksson-f%C3%B6rvaltning-ab/hallsberg/-/5565378162,[],556537-8162,2404,Mikael Eriksson Förvaltning AB,1997-02-04,Aktiebolag,0,"Hessleberg 957, 694 34 Hallsberg","Hessleberg 957, 694 34 Hallsberg",Hallsberg,100,"['46731 Partihandel med virke och andra byggmaterial', '45110 Handel med personbilar och lätta motorfordon']","Bolaget skall förvalta och hyra ut bilar, byggentreprenadmaskiner såsom lastmaskiner och grävmaskiner samt tivoliutrustning samt konsultation inom samma områden och finansiell verksamhet dock inte sådan verksamhet som avses i bankrörelselagen eller lagen om kreditmarknadsbolag och därmed förenlig verksamhet.",,,
M.Bolinder AB,https://www.allabolag.se/foretag/m.bolinder-ab/odensbacken/-/5594538927,[],559453-8927,2403,M.Bolinder AB,2023-10-24,Aktiebolag,0,"Via 529, 715 94 Odensbacken","Via 529, 715 94 Odensbacken",Odensbacken,25,"['47199 Övrig detaljhandel med brett sortiment', '47593 Specialiserad butikshandel med glas, porslin och andra bosättningsvaror']","Bolaget ska bedriva försäljning av livsmedel, djurfoder, blommor, porslin, inredningsprodukter och hantverksprodukter i egen gårdsbutik, samt därmed förenlig verksamhet. Småskalig odling av blommor och grönsaker.",,,
Ylo AB,https://www.allabolag.se/foretag/ylo-ab/%C3%B6rebro/-/5590297791,[],559029-7791,2401,Ylo AB,2015-10-08,Aktiebolag,2,"Gjutaregatan 6, 703 57 Örebro","Oskar Yvell Gjutaregatan 6, 703 57 Örebro",Örebro,50,['62020 Datakonsultverksamhet'],"IT-lösningar, programvaror och därmed förenlig verksamhet.",,,
Vena Elpartner AB,https://www.allabolag.se/foretag/vena-elpartner-ab/%C3%B6rebro/-/5592613896,[],559261-3896,2401,Vena Elpartner AB,2020-07-01,Aktiebolag,1,"Hjortstorpsvägen 68, 703 81 Örebro","Hjortstorpsvägen 68, 703 81 Örebro",Örebro,25,"['43210 Elinstallationer', '78200 Personaluthyrning']","Bemanning, konsultverksamhet och försäljning inom bygg- och installationsbranchen samt fastighetsskötsel och därmed förenlig verksamhet.",,,
Reservoarteknik Skandinavien AB,https://www.allabolag.se/foretag/reservoarteknik-skandinavien-ab/askersund/-/5592118730,[],559211-8730,2401,Reservoarteknik Skandinavien AB,2019-07-03,Aktiebolag,0,"Stora Bergsgatan 6, 696 30 Askersund","Stora Bergsgatan 6, 696 30 Askersund",Askersund,50,"['25110 Tillverkning av metallstommar och delar därav', '36002 Ytvattenförsörjning']","Aktiebolaget ska bedriva konsultverksamhet inom mark-, bro- och vattenbyggnad samt tillhörande varuförsäljning och därmed förenlig verksamhet.",,,
JC Invest AB,https://www.allabolag.se/foretag/jc-invest-ab/lindesberg/-/5592500242,[],559250-0242,2401,JC Invest AB,2020-03-26,Aktiebolag,1,"Stafettgatan 32, 711 34 Lindesberg","Stafettgatan 32, 711 34 Lindesberg",Lindesberg,50,['77320 Uthyrning och leasing av bygg- och anläggningsmaskiner'],Bolagets verksamhet skall bestå av konsultationer och uthyrning av arbetskraft inom bygg- och anläggningsbranschen och därmed förenlig verksamhet.,,,
Veterinär Cecilia Gestsson AB,https://www.allabolag.se/foretag/veterin%C3%A4r-cecilia-gestsson-ab/nora/-/5568712045,[],556871-2045,2400,Veterinär Cecilia Gestsson AB,2011-11-08,Aktiebolag,1,"Ringshyttan Domarhagen 705, 713 93 Nora","Ringshyttan Domarhagen 705, 713 93 Nora",Nora,50,"['75000 Veterinärverksamhet', '47762 Specialiserad butikshandel med små sällskapsdjur', '01620 Service till husdjursskötsel']","Föremålet för bolagets verksamhet är veterinär, seminverksamhet för häst samt jordbruk och därmed förenlig verksamhet.",,,
Mattias Ledin Motorsport AB,https://www.allabolag.se/foretag/mattias-ledin-motorsport-ab/nora/-/5569717944,[],556971-7944,2400,Mattias Ledin Motorsport AB,2014-05-15,Aktiebolag,3,"Aspvägen 6, 713 30 Nora","Aspvägen 6, 713 30 Nora",Nora,50,"['45320 Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar', '93199 Övrig sportverksamhet']",Föremålet för bolagets verksamhet är motorsportverksamhet och därmed förenlig verksamhet.,,,
MIBR Consulting AB,https://www.allabolag.se/foretag/mibr-consulting-ab/%C3%B6rebro/-/5594709635,[],559470-9635,2400,MIBR Consulting AB,2024-02-05,Aktiebolag,0,"Stortorget 16, 702 11 Örebro","Stortorget 16, 702 11 Örebro",Örebro,25,['62020 Datakonsultverksamhet'],"Aktiebolaget ska bedriva konsult- och försäljningsverksamhet inom systemintegrationer, projektledning, strategisk IT- planering och rådgivning och därmed förenlig verksamhet.",Per Mikael Broström,,
MHI Business Control Consulting AB,https://www.allabolag.se/foretag/mhi-business-control-consulting-ab/%C3%B6rebro/-/5593340796,[],559334-0796,2400,MHI Business Control Consulting AB,2021-09-08,Aktiebolag,1,"Södra Grev Rosengatan 56 b, 703 82 Örebro","Södra Grev Rosengatan 56 b, 703 82 Örebro",Örebro,25,['70220 Konsultverksamhet avseende företags organisation'],Föremålet för bolagets verksamhet är att tillhandahålla tjänster inom områdena verksamhetsstyrning och affärssystem samt därmed förenlig verksamhet.,,,
ACORE Säljkompani Aktiebolag,https://www.allabolag.se/foretag/acore-s%C3%A4ljkompani-aktiebolag/%C3%B6rebro/-/5564804291,[],556480-4291,2400,ACORE Säljkompani Aktiebolag,1994-01-28,Aktiebolag,1,"Färdemansgatan 16, 703 60 Örebro","Färdemansgatan 16, 703 60 Örebro",Örebro,100,['47750 Specialiserad butikshandel med kosmetika och hygienartiklar'],Bolaget skall bedriva försäljning av dagligvaruprodukter och därmed förenlig verksamhet.,,,
Roxcon AB,https://www.allabolag.se/foretag/roxcon-ab/stora-mell%C3%B6sa/-/5593615775,[],559361-5775,2397,Roxcon AB,2022-01-20,Aktiebolag,1,"Dömmesta 230, 715 92 Stora Mellösa","P-O ROSÉN Dömmesta 230, 715 92 Stora Mellösa",Stora Mellösa,25,['70220 Konsultverksamhet avseende företags organisation'],"Företaget ska bedriva konsultverksamhet inom ledarskap, rådgivning och IT samt försäljning av IT-produkter och IT- lösningar jämte därmed förenlig verksamhet. Företaget ska bedriva verksamhet inom fastighetsbyggnation och förvaltning.Bolaget ska även äga och förvalta värdepapper och fastigheter jämte därmed förenlig verksamhet.",,,
Auto Design Sweden AB,https://www.allabolag.se/foretag/auto-design-sweden-ab/vretstorp/-/5567415988,[],556741-5988,2393,Auto Design Sweden AB,2007-11-01,Aktiebolag,1,"Stubbetorp 171, 694 95 Vretstorp","Stubbetorp 171, 694 95 Vretstorp",Vretstorp,200,['45310 Parti- och provisionshandel med reservdelar och tillbehör till motorfordon utom motorcyklar'],"Bolaget ska bedriva konsultverksamhet inom försäljning och marknadsföring, import och inköp samt export och försäljning av biltillbehör samt därmed förenlig verksamhet.",,0582-720 40,
KS Connect Fastigheter AB,https://www.allabolag.se/foretag/ks-connect-fastigheter-ab/karlskoga/-/5592425119,[],559242-5119,2392,KS Connect Fastigheter AB,2020-02-14,Aktiebolag,0,"Hangarvägen 30, 691 35 Karlskoga","Hangarvägen 30, 691 35 Karlskoga",Karlskoga,50,"['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler', '68201 Uthyrning och förvaltning av egna eller arrenderade bostäder']",Bolaget ska äga och förvalta fastigheter samt därmed förenlig verksamhet.,,,
Hedvall Consult AB,https://www.allabolag.se/foretag/hedvall-consult-ab/%C3%B6rebro/-/5567059844,[],556705-9844,2392,Hedvall Consult AB,2006-06-20,Aktiebolag,1,"Gustavsviksvägen 7, 702 44 Örebro","Spindelvägen 41, 702 30 Örebro",Örebro,100,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],"Bolaget ska bedriva byggkonsultverksamhet och byggprojektering, handel med och förvaltning av fastigheter, handel med värde- papper, uthyrning av arbetskraft och därmed förenlig verksamhet.",,019-12 53 73,
Gropens såg och emballage AB,https://www.allabolag.se/foretag/gropens-s%C3%A5g-och-emballage-ab/fjugesta/-/5593300436,[],559330-0436,2389,Gropens såg och emballage AB,2021-08-10,Aktiebolag,2,"Staveläng Höglunda, 716 93 Fjugesta","Staveläng Höglunda, 716 93 Fjugesta",Fjugesta,25,['16240 Träförpackningstillverkning'],"Bolaget ska bedriva emballage tillverkning, snickerier inom bygg, mark entreprenad, och därmed förenlig verksamhet.",,,
Geir Flugund Aktiebolag,https://www.allabolag.se/foretag/geir-flugund-aktiebolag/fjugesta/-/5563875185,[],556387-5185,2389,Geir Flugund Aktiebolag,1990-03-05,Aktiebolag,1,"Vallgatan 30, 716 31 Fjugesta","Vallgatan 30, 716 31 Fjugesta",Fjugesta,200,['70220 Konsultverksamhet avseende företags organisation'],Bolaget bedriver import och försäljning av produkter till gröna tak i lantliga och urbana miljöer.,,,
Carlsson & Berger Aktiebolag,https://www.allabolag.se/foretag/carlsson-berger-aktiebolag/%C3%B6rebro/-/5566992870,[],556699-2870,2389,Carlsson & Berger Aktiebolag,2006-03-10,Aktiebolag,2,"Kårsta 429, 705 91 Örebro","Kårsta 429, 705 91 Örebro",Örebro,100,"['43320 Byggnadssnickeriarbeten', '68201 Uthyrning och förvaltning av egna eller arrenderade bostäder']","Bolaget ska bedriva byggföretag, äga och förvalta fastigheter samt idka därmed förenlig verksamhet.",Carl Ulrik Hållgärde Carlsson,070-350 22 17,
Lillån Padel AB,https://www.allabolag.se/foretag/lill%C3%A5n-padel-ab/%C3%B6rebro/-/5593845240,[],559384-5240,2388,Lillån Padel AB,2022-06-10,Aktiebolag,1,"Vattenverksgatan 7, 702 27 Örebro","Vattenverksgatan 7, 702 27 Örebro",Örebro,25,"['93119 Drift av sporthallar, idrottsplatser och andra sportanläggningar']",Bolagets verksamhet ska vara att bedriva sporthall med inriktning padeltennis och därmed förenlig verksamhet.,,,
Hällefors Pub & Cafe AB,https://www.allabolag.se/foretag/h%C3%A4llefors-pub-cafe-ab/h%C3%A4llefors/-/5567923155,[],556792-3155,2388,Hällefors Pub & Cafe AB,2009-11-02,Aktiebolag,3,"Köpmannavägen 8, 712 34 Hällefors","Köpmannavägen 8, 712 34 Hällefors",Hällefors,100,['56100 Restaurangverksamhet'],Bolaget skall bedriva kiosk och restaurangverksamhet samt därmed förenlig verksamhet.,,,
NorNor AB,https://www.allabolag.se/foretag/nornor-ab/%C3%B6rebro/-/5594230442,[],559423-0442,2387,NorNor AB,2023-02-21,Aktiebolag,2,"Granvägen 30 b, 702 21 Örebro","Granvägen 30 b, 702 21 Örebro",Örebro,25,['62010 Dataprogrammering'],"Företaget ska utveckla och tillhandahålla mjukvarulösningar, mjukvaruplattform samt infrastruktur. Utöver det så ska företaget erbjuda support och utbildning inom företagets verksamhetsområden.",Nimer Björnberg,,
J Fransson Fastigheter AB,https://www.allabolag.se/foretag/j-fransson-fastigheter-ab/%C3%B6rebro/-/5569957920,[],556995-7920,2387,J Fransson Fastigheter AB,2014-12-14,Aktiebolag,2,"Radiatorvägen 11, 702 27 Örebro","ECAB EkonomiCentra AB Radiatorvägen 11, 702 27 Örebro",Örebro,50,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Bolaget ska äga och förvalta fastigheter samt därmed förenlig verksamhet.,,,
Interiör Exteriör i Örebro AB,https://www.allabolag.se/foretag/interi%C3%B6r-exteri%C3%B6r-i-%C3%B6rebro-ab/%C3%B6rebro/-/5590133780,[],559013-3780,2386,Interiör Exteriör i Örebro AB,2015-05-07,Aktiebolag,3,,"Storgatan 51 Bv, 703 63 Örebro",Örebro,50,['74101 Industri- och produktdesignverksamhet'],Bolaget skall bedriva tillverkning och försäljning av butiksinredning samt förvaltning av fast och lös egendom och därmed förenlig verksamhet.,,,
Axel Miljökonsult AB,https://www.allabolag.se/foretag/axel-milj%C3%B6konsult-ab/%C3%B6rebro/-/5568710007,[],556871-0007,2385,Axel Miljökonsult AB,2011-11-07,Aktiebolag,1,"Hagmarksgatan 6, 702 16 Örebro","Axel Ekström Hagmarksgatan 6, 702 16 Örebro",Örebro,50,"['74900 Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik']","Bolaget skall bedriva konsultverksamhet inom miljöskyddsområdet samt inom organisations- och verksamhetsutveckling, arkiv- och dokumenthantering och därmed förenlig verksamhet.",,,
